id,genre,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2vD7XFyxYzMO62s4QWg6yN,disco,0.142,0.786,169893,0.652,5.11e-05,5,0.0944,-13.248,1,0.137,165.647,4,0.945
1JQ6Xm1JrvHfvAqhl5pwaA,disco,0.147,0.598,256427,0.353,3.91e-05,10,0.0592,-15.06,0,0.0343,132.457,4,0.337
077qPBeqL7BRqsMsZRJIu3,disco,0.0501,0.798,336427,0.58,0,4,0.0883,-11.214,0,0.111,121.388,4,0.422
2ytwDkF0RLOi6qL2uJ2cQG,disco,0.139,0.567,314467,0.661,0,6,0.184,-7.813,0,0.0327,77.968,4,0.383
3iMLRCGHLQ135LtMjKLkO8,disco,0.0921,0.671,258206,0.514,1.53e-05,1,0.137,-13.561,0,0.0239,100.771,4,0.818
1EtDI7CDVN8qkVaXfkmCdC,disco,0.00249,0.608,179133,0.823,0.00147,7,0.307,-9.387,0,0.0545,104.274,4,0.829
4kfQerxbqsZgi4uWreRjZS,disco,0.18,0.637,362347,0.656,3.01e-05,9,0.0806,-12.625,0,0.0759,100.516,4,0.821
3DIe90xqHuUDtyuapTwCAR,disco,0.015,0.867,460800,0.543,0.00831,4,0.0969,-13.92,0,0.057,118.939,4,0.866
02srSkeu2pzybuVr2B9TJm,disco,0.732,0.564,178747,0.594,0.00366,9,0.343,-9.245,1,0.0328,120.749,4,0.767
00kvKlIvfzQLSi6T2zwXuS,disco,0.276,0.731,299067,0.617,0.0142,7,0.134,-11.644,0,0.0529,90.94,4,0.777
5ReLn6xM8EtJkIFpv3tfmE,disco,0.222,0.729,317267,0.334,2.02e-05,6,0.137,-14.456,0,0.0351,141.064,4,0.709
5gkmXJ8Jgwb1eRBNXj8Ufh,disco,0.219,0.659,588800,0.871,0.00935,5,0.145,-9.2,0,0.046,106.413,4,0.846
4VNVYwhueUI8pWZc4X1DfN,disco,0.126,0.803,478333,0.795,0.0831,0,0.0417,-9.486,1,0.046,131.163,4,0.965
2LIumYA8pgtFjP8gvzpjrW,disco,0.000982,0.798,268667,0.74,0.000682,8,0.272,-7.499,1,0.0574,121.125,4,0.638
5mY4K0OJsYr3qq0mSkUtiO,disco,0.196,0.612,290160,0.817,0,0,0.055,-10.13,1,0.0741,115.132,4,0.47
61KFI5mNUAhVecYSajbYnc,disco,0.0232,0.661,306120,0.754,0.00153,0,0.602,-11.282,1,0.037,113.869,4,0.608
5fN54n7d3wdS9yBIMjio8h,disco,0.0418,0.739,205391,0.654,0.00867,0,0.207,-5.521,1,0.0576,128.01,4,0.823
0iijpRubQCC5cBUGd0U8sf,disco,0.0146,0.708,419173,0.86,0.0159,1,0.165,-10.773,0,0.049,116.304,4,0.722
3GUvckJgUl90ATgDkfbJn7,disco,0.101,0.721,241000,0.537,4.86e-05,10,0.106,-11.3,0,0.0499,118.917,4,0.741
09dByqTrox4u3ylHCXjTpw,disco,0.312,0.758,243813,0.779,4.08e-06,5,0.324,-4.872,1,0.0466,105.658,4,0.963
3amteu6FsKx1ijTSYaf3qo,disco,0.383,0.542,241760,0.358,0,7,0.356,-12.014,1,0.0342,69.185,4,0.36
0vbbwEUSkZf3oA1dLlIoFL,disco,0.00256,0.711,261440,0.74,0.000872,7,0.0269,-8.438,1,0.0677,109.161,4,0.751
3j1fs2X0ibiihnM4Fd4A2D,disco,0.0478,0.646,395573,0.808,0.328,10,0.048,-12.942,1,0.032,131.573,4,0.962
4LErwTTRT0YqfqaoFv7LbU,disco,0.0268,0.667,231827,0.573,0.000126,11,0.365,-11.855,0,0.0282,126.999,4,0.82
57c8GucG549SbF0GvXeOso,disco,0.425,0.487,227773,0.475,0.172,7,0.0899,-12.753,0,0.0465,206.298,4,0.842
1kcbzYBBQgAw581Rh5KTFS,disco,0.0158,0.747,425547,0.869,0.179,7,0.464,-7.06,1,0.0501,113.015,4,0.66
2KAM7MhvwGTXo251zK0Q8P,disco,0.15,0.475,352307,0.897,2.22e-05,2,0.964,-5.976,0,0.199,121.715,4,0.358
7HhPOs2zt5fq2h6HJtwSAL,disco,0.167,0.761,346773,0.785,0.000504,6,0.0279,-14.423,1,0.0498,116.162,4,0.622
4OtGwXkzct0KIpCax24Kpg,disco,0.509,0.515,147467,0.54,9.8e-06,0,0.0961,-8.394,1,0.0514,140.089,4,0.886
6DZfoO5tVl2hlpKm5VIX5D,disco,0.01,0.799,411293,0.803,0.000273,1,0.284,-8.09,1,0.179,112.627,4,0.699
00KnXl7euZvpRbUZaGoX2c,disco,0.351,0.666,225765,0.748,6.84e-05,8,0.052,-6.746,1,0.0233,101.97,4,0.617
2oSKyoienWwjLkwUTcNVbA,disco,0.00842,0.812,465160,0.759,0.0211,8,0.0572,-10.365,1,0.0479,125.942,4,0.864
6zts4yFXB4uVXqIuYI8pyU,disco,0.195,0.738,243893,0.503,0.000478,7,0.102,-9.824,1,0.0449,118.005,4,0.617
1a0MtMZ19M9Nry9oI34jkT,disco,0.00304,0.805,406760,0.559,0.00127,1,0.662,-13.452,0,0.0709,114.017,4,0.896
0Yzf0SpCRTU4ZzDyqEeu4N,disco,0.0209,0.53,257847,0.8,0,3,0.0802,-6.548,1,0.0404,93.735,4,0.762
5Jnm3qdBM99tQwzrrU65gO,disco,0.362,0.662,201069,0.733,0.00352,10,0.12,-17.414,1,0.0351,111.683,4,0.933
5KjAGLaRvjzA3eiLyMuvlv,disco,0.0474,0.502,195867,0.654,1.21e-05,9,0.337,-13.897,0,0.0505,120.444,4,0.643
3usdTkRcpEDV27vpSUkvg6,drum-and-bass,0.00268,0.489,229240,0.891,0.054,0,0.085,-4.535,1,0.0383,173.125,4,0.577
1xciMiNZThcdvB5WV476Hq,drum-and-bass,0.0239,0.513,225172,0.914,0.0015,7,0.123,-2.502,1,0.0547,174.02,4,0.0397
0uryR2h5CovP64xlud4DGZ,drum-and-bass,0.000453,0.443,405293,0.837,0.92,2,0.0704,-7.084,1,0.0424,174.017,4,0.133
5XmKJXidSzQC2aUk35oLyt,drum-and-bass,0.12,0.675,213307,0.902,6.32e-05,7,0.376,-4.186,0,0.0372,129.959,4,0.592
7BruD9OSGBIak7ObUnZjc0,drum-and-bass,0.000219,0.478,252000,0.974,0.782,5,0.212,-3.943,1,0.0325,139.992,4,0.435
4EjlB8td8OG0tgBXtScb9X,drum-and-bass,0.00435,0.623,242834,0.79,1.81e-05,11,0.659,-4.216,1,0.189,128.075,4,0.56
4pB8fBfw6VcCmkWyfQGvWh,drum-and-bass,0.00742,0.573,225533,0.85,0.000146,1,0.101,-4.139,1,0.0479,140.033,3,0.0781
1ywMblwTVaMexGnwsA1J7k,drum-and-bass,0.000202,0.516,341027,0.884,0.597,5,0.367,-4.953,0,0.0379,173.014,4,0.34
6SkTF4B68IOgsfQf786yPq,drum-and-bass,0.0036,0.648,265653,0.849,0.137,1,0.384,-5.27,1,0.047,140.028,4,0.427
0pPIsfLjQvBuKQ1BdfrK5t,drum-and-bass,0.11,0.631,262144,0.747,0.000836,1,0.145,-4.739,0,0.0922,110.027,4,0.496
16LaKeLzT6Eo6sXh0VQE3W,drum-and-bass,0.00115,0.533,266240,0.879,6.85e-05,7,0.333,-5.497,1,0.0734,174.979,4,0.452
27GwrBkHkuC7z1nbVrmjp0,drum-and-bass,0.000539,0.499,310747,0.78,0.425,6,0.375,-5.881,0,0.0326,175.011,4,0.0586
0X6iBhJmxTgJU5qKwqumMb,drum-and-bass,0.0023,0.478,338906,0.855,0.0152,4,0.364,-7.542,1,0.0358,172.965,4,0.345
6UixhG9h16voUbsaUamU0b,drum-and-bass,0.00339,0.565,221627,0.918,0,9,0.124,-5.238,0,0.0946,140.056,4,0.552
121RPrKvMhdaWxQiNjdU6N,drum-and-bass,0.0255,0.659,319947,0.856,0.773,1,0.077,-7.248,1,0.186,176.027,4,0.707
7kYXFSVjjpdoSICtDH4UxO,drum-and-bass,0.0425,0.607,321594,0.75,0.0118,5,0.0788,-4.684,0,0.0428,173.954,4,0.0825
3huBAbmw7lh7eaTL8LJkIM,drum-and-bass,0.0031,0.456,395053,0.906,0.825,0,0.455,-4.192,0,0.0479,173.989,4,0.0548
3zLUZexHEOOfE1l7n66rvk,drum-and-bass,0.00506,0.521,280520,0.91,0.0324,9,0.904,-3.341,1,0.0272,140.004,4,0.197
7APUbQmoVV9Id3EFE4zUoG,drum-and-bass,0.000391,0.402,293406,0.948,0.423,10,0.25,-5.052,0,0.0395,175.067,4,0.594
6ubaO4iPmPCrtSsMkfmw9v,drum-and-bass,0.0401,0.595,287627,0.953,0.0172,4,0.109,-2.448,0,0.164,177.917,4,0.482
0vqwToIBT5j1cZZKtl5xrl,drum-and-bass,3.3e-05,0.447,329608,0.933,0.906,2,0.155,-6.647,1,0.0586,174.953,4,0.233
6CLYNQskIXlxRZAaZIqNqP,drum-and-bass,0.0145,0.558,391105,0.855,0.908,5,0.348,-7.911,0,0.0409,174.0,4,0.69
5GAJyVAtlYsRq1zXVbe1Uv,drum-and-bass,6.03e-05,0.418,277029,0.949,0.842,0,0.229,-4.606,1,0.138,175.06,4,0.0943
398muyySQYJKZtX4md28PN,drum-and-bass,0.00639,0.657,253883,0.988,0.865,0,0.26,-0.335,1,0.103,173.029,4,0.568
4quxL8m7M5Et5KmWIMelVm,drum-and-bass,0.0129,0.542,342267,0.98,0.163,8,0.0819,-5.485,1,0.0899,173.991,4,0.935
243I2WdcGsG3d6ydsNcaam,drum-and-bass,0.0029,0.43,242791,0.74,0.919,9,0.268,-8.602,1,0.0561,114.62,5,0.295
3ch5j1OdPgUnsc7VovIkWh,drum-and-bass,0.00126,0.516,334773,0.848,0.595,2,0.1,-6.48,1,0.0355,173.956,4,0.61
291AqbQO9WYlsMDhq0nKx7,drum-and-bass,0.096,0.61,394786,0.806,0.00439,4,0.696,-6.315,0,0.0856,159.992,4,0.617
3UmkUu9Ry3RSlJuXbrp6DO,drum-and-bass,0.0001,0.468,270261,0.953,0.778,6,0.101,-3.202,1,0.0456,174.052,4,0.363
4vtKHTebu4HQZei8byhGrR,drum-and-bass,0.000401,0.548,313103,0.936,0.778,7,0.0827,-1.799,1,0.191,174.023,4,0.571
2LWvk6GlRryNjv6bwQPHon,drum-and-bass,5.13e-05,0.479,404320,0.933,0.736,6,0.0616,-5.297,0,0.0608,173.058,4,0.33
1Wwoe3zXQGH6yLqBuzdvHZ,drum-and-bass,0.000152,0.587,273160,0.987,0.831,1,0.321,-6.826,1,0.218,89.995,4,0.39
6U3Tkmlnro5yEcFBJePsJu,drum-and-bass,0.00584,0.499,237176,0.995,0.205,6,0.692,-2.67,1,0.308,169.997,4,0.167
5YBD6z33SdRjkDnNZLszHm,drum-and-bass,0.0432,0.505,310948,0.94,0.000261,11,0.0531,-3.958,1,0.0657,117.358,5,0.782
3Esi0yUk6ETcw3WauoQMmg,drum-and-bass,0.0174,0.466,560133,0.696,0.854,6,0.0706,-10.932,1,0.039,160.988,4,0.863
3Fb0SktDTRHU849hkjx2Yf,drum-and-bass,0.000788,0.391,450907,0.908,0.844,11,0.117,-4.247,1,0.0505,174.034,4,0.159
7hFtpz7jiniNucmZZ3BWsj,drum-and-bass,0.0706,0.765,132933,0.885,0.415,11,0.0818,-5.876,0,0.0791,130.033,4,0.962
68zp0wfWUW3lSzI6YlMzDu,drum-and-bass,0.00149,0.431,418947,0.979,0.699,2,0.693,-5.282,0,0.233,173.534,4,0.349
0ykzSaZzK24HFhBhHmRSri,drum-and-bass,0.00225,0.414,332000,0.944,0.879,1,0.327,-4.85,0,0.0712,174.064,4,0.323
2bNcI3o4gUbHQYoNkUJkrG,drum-and-bass,0.0367,0.62,298500,0.83,0.898,9,0.0648,-9.341,0,0.0406,160.825,4,0.799
4DK37ymlOvqogyg9Oq82sk,drum-and-bass,0.088,0.669,526000,0.751,0.0941,1,0.151,-8.469,1,0.226,168.023,4,0.189
6EwTdcAc9qsGgp4vbZp3Md,drum-and-bass,0.00045,0.503,318298,0.914,0.823,10,0.367,-3.21,0,0.0566,173.932,4,0.423
4E7R1Spkbdhmb2YjJbWsGN,drum-and-bass,7.61e-05,0.592,442177,0.889,0.541,1,0.28,-5.557,1,0.179,175.982,4,0.335
1Ml7RbJW346uy43GkeYAKJ,drum-and-bass,1.46e-05,0.519,350349,0.913,0.363,6,0.188,-4.186,1,0.0689,87.019,4,0.411
5AwEmIFDc1eO7PSZjmZoHL,drum-and-bass,0.0123,0.579,338867,0.876,0.25,0,0.542,-10.292,1,0.12,177.998,4,0.458
0HRIHAoOA9QB6mtkVBUHtJ,drum-and-bass,0.0073,0.522,290600,0.849,0.216,9,0.0824,-3.494,0,0.0421,172.043,4,0.038
74VJ5uoijlD0TkufBWYzly,drum-and-bass,0.167,0.657,362000,0.55,0.886,11,0.347,-9.423,0,0.0384,95.878,4,0.199
0049HuYYBWfPlPUvGsRLFK,drum-and-bass,0.00103,0.527,300067,0.912,0.677,10,0.0642,-2.237,0,0.0422,85.003,4,0.211
0rrpB2Mf10RFC8D8ngUQir,drum-and-bass,0.000975,0.567,310400,0.933,0.896,1,0.0603,-7.596,1,0.0435,174.982,4,0.831
3EkDH0jquMLxDk0xPtKprY,drum-and-bass,0.0396,0.519,292053,0.947,0.642,11,0.345,-7.602,0,0.0708,174.002,4,0.074
0qeKzbUsW0V4ZWRJrHNiD3,dub,0.236,0.781,229375,0.722,0.00042,7,0.077,-8.376,1,0.0668,87.862,4,0.532
1HHoDaBbQtsQ4GF2AeoXtd,dub,0.19,0.788,177830,0.226,0.444,8,0.337,-14.054,1,0.194,87.782,4,0.59
3Wj8mloMeNNYqRUY0gxqha,dub,0.295,0.8,150800,0.699,0.789,1,0.063,-6.384,1,0.0386,154.284,4,0.962
0NZspfNJq8C1YndmSwabMA,dub,0.252,0.811,224360,0.575,1.8e-06,7,0.0865,-8.348,1,0.185,139.899,4,0.809
0UHy0scck2g0wJoltLTwDi,dub,1.7e-05,0.755,199973,0.439,0.699,8,0.254,-11.276,0,0.0448,129.815,4,0.513
2cqbNNonGbQE0zfF9HRLan,dub,0.0408,0.761,179266,0.662,0.858,7,0.0872,-10.303,1,0.112,137.332,4,0.476
6LiK3fDottplOUsLHfhXto,dub,0.0178,0.882,249067,0.456,0.000186,7,0.127,-9.163,1,0.188,100.362,4,0.443
5qEFg7hNLVtfKtBwH35ug2,dub,0.00512,0.687,285600,0.798,1.01e-05,8,0.0953,-3.561,1,0.0414,74.98,4,0.876
3gH0VFRynyl6xC6nfFZYG7,dub,0.044,0.75,237507,0.585,0.0121,5,0.112,-9.596,1,0.122,74.422,4,0.837
3ppzMQRekHZM5uVnmjcSWS,dub,0.359,0.844,358387,0.355,0,9,0.0531,-14.369,1,0.22,133.993,4,0.765
02wxFIvSwEaNufDJgwxLIP,dub,0.327,0.843,158107,0.543,0.0996,10,0.0777,-7.268,1,0.0572,79.466,4,0.782
0sh2qA5NiHpsp2PeYyteIp,dub,0.0396,0.892,345867,0.61,0.0091,0,0.0828,-7.958,1,0.0904,127.5,4,0.701
1C1HkpqDB14TlGE1iwNSCm,dub,0.0104,0.873,168347,0.601,0.239,7,0.0569,-10.163,1,0.15,129.845,4,0.853
51KfhVrvgYd8nmJ3fONYHx,dub,0.139,0.674,296133,0.517,0.879,5,0.137,-14.035,0,0.0404,96.621,4,0.967
0LOZYjKEUhmTSdSYbm2Hp3,dub,0.00539,0.805,179955,0.391,0.176,1,0.0686,-18.577,1,0.0738,158.24,4,0.817
0RBoZq8rduNalbpQ2ms9Tv,dub,0.113,0.891,244333,0.35,1.61e-05,10,0.0866,-14.161,1,0.268,140.483,4,0.815
5bnASUqHFroSNkKAER8N0I,dub,0.00481,0.863,187573,0.351,0.266,6,0.0616,-14.564,1,0.0863,140.842,4,0.866
1BJwagj1nlFaghEq4kyFM5,dub,0.175,0.608,182360,0.538,0.904,7,0.108,-11.874,1,0.0469,155.562,4,0.504
6txajeEnqvLuff9F838myq,dub,0.184,0.709,222733,0.472,1.64e-06,9,0.093,-12.324,0,0.048,129.67,4,0.475
0ZIpVnsHiScp7DVpejZWuh,dub,0.0604,0.791,329200,0.563,0.00042,9,0.113,-11.557,0,0.0417,122.264,4,0.719
11JpHKvLriD2imIxPb13ti,dub,0.204,0.774,211573,0.612,0.178,6,0.117,-10.446,0,0.117,167.991,4,0.373
1T6gCAv1VdQKSqi9ll8ORo,dub,0.141,0.82,233440,0.422,0.148,6,0.118,-13.393,0,0.352,121.808,4,0.876
3e6aPq97thp2cY7NwMrpLJ,dub,0.022,0.838,262960,0.558,0.00437,2,0.0756,-7.383,1,0.0875,120.605,4,0.938
0O8RuPKG0DRLmnHVjkZDo6,dub,0.177,0.828,184827,0.716,0,9,0.195,-4.365,0,0.0578,120.898,4,0.843
1i9V5x42zt1ph9nzd9NkI0,dub,0.00812,0.748,264853,0.729,0.0301,1,0.0658,-8.407,1,0.0392,123.252,4,0.513
5XnDdrRE3rrtoifu2CBxjh,dub,0.356,0.722,252027,0.669,0.864,11,0.169,-10.407,0,0.0393,96.022,4,0.659
5Z5FDHErvTJZeNEBXv4tb4,dub,0.0144,0.859,220200,0.338,0.0494,9,0.0985,-16.084,1,0.162,137.006,4,0.908
3cKsKXAZWd8cwDKaeD4s2e,dub,0.0456,0.727,270427,0.65,0,1,0.0708,-7.139,0,0.252,141.734,4,0.891
1HDbyicibtphGqEl0t78cv,dub,0.0809,0.777,168227,0.337,0.804,0,0.0972,-12.232,1,0.0494,84.393,4,0.449
3jpNEASclCtWEcYLvDrsyc,dub,0.246,0.737,208400,0.55,4.92e-05,4,0.152,-7.912,0,0.137,142.32,4,0.833
6HDe1IgC6xKaiDoco6FC2G,dub,0.0191,0.744,289947,0.545,0,7,0.0743,-8.173,1,0.247,73.456,4,0.815
1CbQYH20wZy4l5i6IkdUvL,dub,0.2,0.672,330640,0.606,0.015,2,0.162,-7.76,1,0.0535,89.912,4,0.311
3e4ZxmxDWrM5RyzHIr6lsO,dub,0.0936,0.781,313533,0.45,0.000358,4,0.0699,-11.801,0,0.0499,133.07,4,0.86
2KLZMltYVwBJJoIgd3DgBj,dub,0.121,0.872,194200,0.66,2.72e-05,11,0.285,-8.471,0,0.228,94.553,4,0.572
1V5ScKmkFx4JxAGWqCJOJI,dub,0.179,0.8,207480,0.465,0.851,4,0.0567,-8.182,0,0.083,133.884,4,0.731
5MG1YVlsos1RsF5lsqcwS0,dub,0.0975,0.675,245040,0.612,0.855,0,0.134,-8.443,1,0.0499,75.981,4,0.694
2cTzkO9k0tE5nSjSIUpiBh,dub,0.00249,0.826,301280,0.506,0.847,11,0.0697,-12.681,0,0.0602,118.97,4,0.399
6ecwNMh8qGxG4K61D8cpXm,dub,0.000679,0.788,339333,0.503,0.714,7,0.0766,-10.066,1,0.0601,143.882,4,0.699
4tQ7HSFCAlZrsY3ARIDEdI,dub,0.0829,0.844,464907,0.833,5.42e-05,7,0.222,-5.412,0,0.0459,112.678,4,0.938
2Ti3gCZ2HlOhFoOF5u6KlK,dub,0.00113,0.822,306467,0.572,0.767,6,0.12,-8.039,0,0.0548,104.153,4,0.577
3NK4udddpEydTpFpMsvtyN,dub,0.116,0.735,201013,0.498,0.899,6,0.356,-8.177,1,0.0484,148.491,4,0.591
5Du04UO5KLAbdEn8PEc8v6,dub,0.153,0.792,222893,0.269,0.0492,9,0.101,-15.209,0,0.127,108.843,4,0.655
7E9CxC8LZcDXC6Owioz0VQ,dub,0.27,0.742,184000,0.554,0.0154,9,0.177,-9.818,1,0.179,152.739,4,0.782
0CrltcVuiLXt2pOi5qK1ku,dub,0.232,0.799,206000,0.438,0,9,0.135,-6.48,1,0.154,82.775,4,0.529
1lKG1Hjwt1S9W4OX6nSyo9,dub,0.478,0.798,224027,0.478,0,9,0.413,-12.892,0,0.139,83.251,4,0.783
20OFDvKnERF4Kpy2JbVVKd,dub,0.0429,0.69,336600,0.606,0.222,11,0.198,-10.578,0,0.0539,75.948,4,0.765
5gk7JF3h0LE7UsJ7orw1W9,dub,0.0172,0.739,197587,0.545,0.000949,1,0.492,-9.133,0,0.276,75.941,4,0.566
2Vt3L3ds33vlf2jMEMHVa1,dub,0.02,0.885,178867,0.341,0.000357,6,0.345,-12.436,1,0.136,130.558,4,0.571
1NghCuFYMDxs8Dpv1hwvIS,dub,0.0062,0.722,262107,0.584,0,4,0.272,-7.277,0,0.243,73.735,4,0.435
2zkpV66AkQKuQLZMpuec70,dub,0.00718,0.838,170800,0.419,0.798,7,0.0751,-12.139,1,0.0481,133.269,4,0.747
1UmededMXwZfUFK1ooRxpv,dubstep,0.000148,0.665,249600,0.913,0.412,1,0.384,-2.299,1,0.0461,100.005,4,0.433
6Pyn4hhu3fKRAWRDMk0dcl,dubstep,0.00466,0.644,205172,0.928,2.52e-05,4,0.123,-2.215,0,0.229,174.113,4,0.572
5gfQQoGnAwmO74Ln8lVhWn,dubstep,0.016,0.751,278213,0.567,0.00387,5,0.0926,-5.831,0,0.0521,139.976,4,0.145
3xJpnoVfj36SySrfZUqxoh,dubstep,0.015,0.681,233143,0.541,0.87,1,0.0667,-10.247,1,0.0431,139.993,4,0.204
25zuUuu5RE4rzZqsYNNCCy,dubstep,0.018,0.876,302920,0.584,0.941,1,0.0698,-12.08,1,0.0727,115.996,4,0.3
4k7uhioxK9uH8grjxUnrj9,dubstep,0.0684,0.647,279059,0.442,0.785,1,0.0746,-11.307,0,0.0587,90.007,4,0.244
7LsgTssRmDtAN1Yr5tVr9b,dubstep,0.00252,0.565,287280,0.807,0.442,5,0.132,-6.48,0,0.087,139.823,4,0.0392
4C4DRMnB7S7hFbmxvsm9Fj,dubstep,0.00878,0.513,189091,0.803,0.929,6,0.508,-5.184,0,0.0396,131.998,4,0.304
3Jocgf3MvsS8FUq7mPoXqV,dubstep,0.000706,0.639,258159,0.829,0.922,6,0.146,-7.099,0,0.061,159.98,4,0.6
428mQlrmH9aNpwMHEv9DLp,dubstep,0.00386,0.445,312080,0.893,0.0432,8,0.207,-6.092,1,0.0524,79.991,4,0.464
4bBGndHES2u4gGFEKlGlGo,dubstep,0.15,0.391,236856,0.709,0.481,8,0.102,-7.998,1,0.248,139.948,4,0.0932
5B0cxJ6eGpeLY55lcHAR1M,dubstep,0.00479,0.734,391841,0.654,0.647,6,0.068,-9.287,0,0.106,70.042,4,0.157
3Qok48GyuuOk0XhmnvyHj3,dubstep,0.234,0.744,263094,0.355,0.05,6,0.311,-8.652,1,0.0495,134.992,4,0.382
5qeRX7BJNfuIM3LwreFA72,dubstep,0.0119,0.484,268567,0.854,0.0816,8,0.0492,-7.171,1,0.0458,105.001,3,0.173
1BdbNjrKq2sgcz69eWwOns,dubstep,0.0053,0.723,316827,0.403,0.546,11,0.526,-7.35,0,0.0346,141.188,4,0.181
4NTvcQi7JLBEKCeUGEmLex,dubstep,0.0287,0.677,365360,0.454,0.873,5,0.125,-15.582,1,0.0481,139.974,4,0.416
1HmHPMvclorxm5ViH8PiWx,dubstep,0.404,0.758,236490,0.489,0.0587,4,0.0572,-10.041,1,0.0582,141.035,4,0.711
2mi6yflUYhsca08PnBibw6,dubstep,0.0264,0.583,252853,0.561,0.903,1,0.317,-10.139,0,0.0358,140.015,4,0.0382
4E7mEVw6GcowZ959ls3z8P,dubstep,0.0438,0.496,237013,0.66,0.936,10,0.103,-10.333,0,0.0595,159.946,4,0.101
6238k31AfCGpkmWLBkbvhH,dubstep,0.119,0.833,320333,0.704,0,10,0.173,-6.75,0,0.0793,115.977,4,0.452
13KVs6T8Fy6dWugGsOkgA1,dubstep,0.000377,0.678,203560,0.769,0.823,5,0.247,-7.703,1,0.0369,122.015,4,0.717
2DkeEod1kMviklgIvsrirB,dubstep,0.0014,0.595,282857,0.884,0.735,4,0.559,-8.879,0,0.0349,140.009,4,0.757
3mRelDys8qF4Wg1T0LZ1xs,dubstep,0.00126,0.775,539227,0.834,0.837,6,0.0649,-8.502,0,0.0527,139.981,4,0.719
0i2KBRdrw7rEUBqbaM0ip9,dubstep,8.59e-05,0.536,255160,0.783,0.853,4,0.358,-8.015,0,0.0553,80.012,4,0.37
6YFrERaDiyNBnbWNR2fJdJ,dubstep,0.00262,0.626,318000,0.914,0.00233,7,0.419,-5.386,1,0.302,140.083,4,0.438
09lvSKtYlxr1202Z7qtjXh,dubstep,0.0058,0.83,200770,0.454,0.492,9,0.152,-9.972,1,0.0693,124.99,4,0.514
2Tx6B7HCZIgUR26wtxJC7Z,dubstep,0.00305,0.822,319320,0.69,0.666,11,0.196,-7.281,0,0.224,139.992,4,0.497
0a45f0hAMn40XNbThWaSVe,dubstep,4.24e-05,0.63,510000,0.836,0.738,5,0.192,-8.317,0,0.0388,139.998,4,0.33
634oG0GGxTpqMJRo2rGgWo,dubstep,3.21e-05,0.616,237811,0.897,0.196,7,0.0548,-5.267,1,0.0728,139.869,4,0.246
0LdVsDaWCtxbcfWu8g53Hm,dubstep,0.0886,0.459,470187,0.429,0.288,11,0.176,-11.101,0,0.155,140.13,4,0.218
6W0r2bDMoMTE6anXLVOyaU,dubstep,0.069,0.71,279147,0.652,0.000229,2,0.231,-6.95,1,0.211,79.998,4,0.392
2tAL58AMcJ54JgRianWX2b,dubstep,0.000197,0.591,252442,0.692,0.944,11,0.0603,-8.329,0,0.0971,140.015,4,0.123
03EjK6bmyItq7mSNHCat5T,dubstep,0.000934,0.702,256893,0.72,0.61,11,0.601,-6.848,0,0.0493,141.974,4,0.494
3ApBrmsdYet4lBrjy1APTQ,dubstep,0.0874,0.735,427171,0.684,0.742,1,0.214,-9.75,1,0.0964,134.988,4,0.187
7Lp0jbez2UIep7A9AJoNTv,dubstep,0.0157,0.8,403810,0.573,0.886,7,0.653,-13.723,1,0.118,126.02,4,0.336
0TKzxFWieqrKsZe50lcIJ2,dubstep,0.0126,0.578,299875,0.655,0.861,4,0.121,-14.176,1,0.15,144.111,4,0.0549
0uUt4bvHYyuKi6shpFSYYt,dubstep,5.91e-05,0.574,312414,0.952,0.0311,7,0.208,-3.744,1,0.0573,173.968,4,0.725
1Z64X7tKUV81FyhFhbBhaC,dubstep,0.00439,0.539,334762,0.76,0.277,10,0.107,-5.266,0,0.0272,142.021,4,0.0844
38pOLNoiWyz2tsKlxpZVL1,dubstep,0.0704,0.498,393747,0.786,0.285,2,0.338,-10.697,1,0.0426,139.951,4,0.115
1xdFikiMqVodcpMlPHShjv,dubstep,0.0244,0.647,300427,0.692,0,1,0.0416,-8.157,1,0.25,141.893,4,0.457
4j8FW8iScqZVpE3r2SWsVS,dubstep,0.000647,0.633,290725,0.662,0.0118,6,0.609,-9.597,1,0.0331,140.042,4,0.262
05mw8rvEdDBvLBqaw3LSFk,dubstep,0.0817,0.712,227227,0.805,2.03e-06,6,0.331,-5.67,0,0.342,153.235,4,0.686
2dQoFMuyHJHPG3k2je799K,dubstep,0.00184,0.81,293880,0.642,0.913,9,0.368,-9.946,0,0.053,140.002,4,0.687
29NFJ254DHMgaJaS416vmA,dubstep,0.115,0.611,283195,0.359,0.484,5,0.373,-14.0,0,0.196,140.089,4,0.159
6mCz223zoToacM7K3wncFs,dubstep,0.000169,0.609,300053,0.742,0.87,7,0.232,-9.067,1,0.04,138.012,4,0.308
3lDtLEEKXu2w9QdsbGbuuy,dubstep,0.00501,0.511,258094,0.603,0.000519,5,0.468,-10.349,0,0.161,149.97,4,0.69
2Bsa1y72VwO5uxdUetdiFY,dubstep,0.011,0.77,414040,0.699,0.686,2,0.0683,-4.576,1,0.0428,140.038,4,0.215
3EkzbWHtxGMqcsjmEUqzJ6,dubstep,0.012,0.847,322187,0.571,0.381,11,0.377,-11.417,0,0.123,140.004,4,0.293
3w9Clbj1tT0Py0HyyNws0h,dubstep,0.0417,0.74,279177,0.647,0.558,9,0.0929,-7.766,1,0.0622,140.065,4,0.297
